order_item_id,order_id,product_id,quantity,unit_price,discount,revenue,profit,shipping_cost
ITEM0008951,ORD005209,PROD00392,1,410.4,0.0,410.4,102.22,40.0
ITEM0008952,ORD005210,PROD00144,3,3635.15,0.1,9814.91,826.3,40.0
ITEM0008953,ORD005211,PROD00116,2,14527.57,0.1,26149.63,3571.01,45.0
ITEM0008954,ORD005211,PROD00152,1,14447.83,0.05,13725.44,1532.3,45.0
ITEM0008955,ORD005212,PROD00319,1,12316.48,0.15,10469.01,827.01,40.0
ITEM0008956,ORD005213,PROD00278,1,4458.32,0.0,4458.32,1945.8,150.0
ITEM0008957,ORD005214,PROD00340,2,366.92,0.1,660.46,238.37,13.33
ITEM0008958,ORD005214,PROD00192,1,18337.23,0.1,16503.51,2676.6,13.33
ITEM0008959,ORD005214,PROD00504,1,1108.11,0.0,1108.11,449.91,13.33
ITEM0008960,ORD005215,PROD00366,1,1098.49,0.0,1098.49,435.85,40.0
ITEM0008961,ORD005216,PROD00076,2,22261.66,0.15,37844.82,2656.96,150.0
ITEM0008962,ORD005217,PROD00233,1,1433.54,0.15,1218.51,289.15,20.0
ITEM0008963,ORD005217,PROD00374,1,942.57,0.25,706.93,-21.2,20.0
ITEM0008964,ORD005218,PROD00087,1,43735.56,0.0,43735.56,6831.7,40.0
ITEM0008965,ORD005219,PROD00459,1,3286.21,0.0,3286.21,1481.95,13.33
ITEM0008966,ORD005219,PROD00040,1,48651.03,0.0,48651.03,14868.65,13.33
ITEM0008967,ORD005219,PROD00263,1,910.58,0.1,819.52,249.82,13.33
ITEM0008968,ORD005220,PROD00159,1,17696.72,0.0,17696.72,4311.6,40.0
ITEM0008969,ORD005221,PROD00502,1,360.37,0.25,270.28,5.69,13.33
ITEM0008970,ORD005221,PROD00424,1,2239.58,0.2,1791.66,372.24,13.33
ITEM0008971,ORD005221,PROD00307,2,5124.69,0.0,10249.38,3401.67,13.33
ITEM0008972,ORD005222,PROD00440,1,884.36,0.15,751.71,321.21,20.0
ITEM0008973,ORD005222,PROD00297,2,17534.9,0.0,35069.8,12699.0,20.0
ITEM0008974,ORD005223,PROD00366,1,1098.49,0.0,1098.49,430.85,45.0
ITEM0008975,ORD005223,PROD00079,1,42435.92,0.2,33948.74,2044.9,45.0
ITEM0008976,ORD005224,PROD00324,4,2581.4,0.25,7744.2,339.08,50.0
ITEM0008977,ORD005224,PROD00488,1,1153.19,0.1,1037.87,254.84,50.0
ITEM0008978,ORD005224,PROD00053,1,16440.46,0.05,15618.44,2738.92,50.0
ITEM0008979,ORD005225,PROD00197,3,19068.52,0.05,54345.28,11865.06,40.0
ITEM0008980,ORD005226,PROD00344,3,1638.54,0.0,4915.62,1999.46,10.0
ITEM0008981,ORD005226,PROD00385,1,1381.2,0.0,1381.2,545.57,10.0
ITEM0008982,ORD005226,PROD00009,4,6260.65,0.1,22538.34,3955.94,10.0
ITEM0008983,ORD005226,PROD00364,1,381.88,0.15,324.6,97.6,10.0
ITEM0008984,ORD005227,PROD00442,1,1617.82,0.0,1617.82,439.32,40.0
ITEM0008985,ORD005228,PROD00067,1,42546.02,0.0,42546.02,9475.73,40.0
ITEM0008986,ORD005229,PROD00066,1,37743.4,0.2,30194.72,-1735.51,10.0
ITEM0008987,ORD005229,PROD00471,4,885.91,0.05,3366.46,822.86,10.0
ITEM0008988,ORD005229,PROD00206,1,6103.12,0.1,5492.81,767.66,10.0
ITEM0008989,ORD005229,PROD00398,2,1006.03,0.0,2012.06,624.24,10.0
ITEM0008990,ORD005230,PROD00255,1,959.73,0.05,911.74,256.62,90.0
ITEM0008991,ORD005231,PROD00131,1,27370.27,0.1,24633.24,3933.54,13.33
ITEM0008992,ORD005231,PROD00175,1,14010.68,0.1,12609.61,2665.62,13.33
ITEM0008993,ORD005231,PROD00440,1,884.36,0.0,884.36,460.53,13.33
ITEM0008994,ORD005232,PROD00143,1,24773.36,0.2,19818.69,1143.85,40.0
ITEM0008995,ORD005233,PROD00482,1,306.87,0.0,306.87,37.16,90.0
ITEM0008996,ORD005234,PROD00308,2,15771.66,0.0,31543.32,9656.18,20.0
ITEM0008997,ORD005234,PROD00341,1,1310.69,0.0,1310.69,453.82,20.0
ITEM0008998,ORD005235,PROD00355,1,1032.15,0.05,980.54,247.75,40.0
ITEM0008999,ORD005236,PROD00474,2,518.07,0.05,984.33,345.85,40.0
ITEM0009000,ORD005237,PROD00103,1,3589.9,0.0,3589.9,813.34,40.0
ITEM0009001,ORD005238,PROD00457,2,1436.35,0.0,2872.7,1049.66,30.0
ITEM0009002,ORD005238,PROD00240,1,3017.59,0.0,3017.59,1201.49,30.0
ITEM0009003,ORD005238,PROD00396,1,943.88,0.0,943.88,351.11,30.0
ITEM0009004,ORD005239,PROD00375,1,675.02,0.15,573.77,98.62,40.0
ITEM0009005,ORD005240,PROD00259,2,2589.81,0.0,5179.62,1643.8,90.0
ITEM0009006,ORD005241,PROD00286,1,1384.93,0.05,1315.68,310.89,40.0
ITEM0009007,ORD005242,PROD00297,1,17534.9,0.0,17534.9,6319.5,40.0
ITEM0009008,ORD005243,PROD00096,2,2792.36,0.0,5584.72,986.62,150.0
ITEM0009009,ORD005244,PROD00175,4,14010.68,0.3,39229.9,-532.74,40.0
ITEM0009010,ORD005245,PROD00268,1,1255.41,0.0,1255.41,569.17,40.0
ITEM0009011,ORD005246,PROD00312,1,17032.2,0.0,17032.2,3612.75,40.0
ITEM0009012,ORD005247,PROD00468,2,958.24,0.0,1916.48,509.92,20.0
ITEM0009013,ORD005247,PROD00391,1,103.76,0.0,103.76,12.16,20.0
ITEM0009014,ORD005248,PROD00323,1,18272.69,0.1,16445.42,4089.79,90.0
ITEM0009015,ORD005249,PROD00094,1,18796.56,0.1,16916.9,2303.41,40.0
ITEM0009016,ORD005250,PROD00344,1,1638.54,0.0,1638.54,629.82,40.0
ITEM0009017,ORD005251,PROD00309,1,16347.01,0.0,16347.01,5368.12,45.0
ITEM0009018,ORD005251,PROD00009,1,6260.65,0.0,6260.65,1572.55,45.0
ITEM0009019,ORD005252,PROD00032,1,51255.61,0.0,51255.61,14809.65,40.0
ITEM0009020,ORD005253,PROD00101,1,4942.22,0.0,4942.22,986.4,45.0
ITEM0009021,ORD005253,PROD00090,1,24601.35,0.0,24601.35,4518.72,45.0
ITEM0009022,ORD005254,PROD00075,1,46748.25,0.0,46748.25,12478.67,45.0
ITEM0009023,ORD005254,PROD00211,2,2824.85,0.0,5649.7,2949.46,45.0
ITEM0009024,ORD005255,PROD00319,2,12316.48,0.0,24632.96,5408.96,20.0
ITEM0009025,ORD005255,PROD00061,1,44663.53,0.1,40197.18,6462.57,20.0
ITEM0009026,ORD005256,PROD00283,1,4391.48,0.0,4391.48,1978.65,20.0
ITEM0009027,ORD005256,PROD00374,1,942.57,0.0,942.57,214.44,20.0
ITEM0009028,ORD005257,PROD00084,1,12758.14,0.0,12758.14,3349.6,20.0
ITEM0009029,ORD005257,PROD00128,1,31299.75,0.1,28169.78,5122.14,20.0
ITEM0009030,ORD005258,PROD00498,1,1355.75,0.0,1355.75,520.88,30.0
ITEM0009031,ORD005258,PROD00016,3,8854.69,0.05,25235.87,2918.51,30.0
ITEM0009032,ORD005258,PROD00209,1,20317.79,0.1,18286.01,4533.49,30.0
ITEM0009033,ORD005259,PROD00424,1,2239.58,0.0,2239.58,803.49,30.0
ITEM0009034,ORD005259,PROD00431,1,4508.38,0.15,3832.12,1390.74,30.0
ITEM0009035,ORD005259,PROD00261,1,3147.52,0.0,3147.52,1375.47,30.0
ITEM0009036,ORD005260,PROD00430,1,2881.81,0.05,2737.72,943.53,20.0
ITEM0009037,ORD005260,PROD00404,1,666.71,0.0,666.71,204.67,20.0
ITEM0009038,ORD005261,PROD00127,1,10179.03,0.0,10179.03,1346.92,13.33
ITEM0009039,ORD005261,PROD00098,2,21507.66,0.0,43015.32,5878.45,13.33
ITEM0009040,ORD005261,PROD00195,1,9800.92,0.0,9800.92,3593.43,13.33
ITEM0009041,ORD005262,PROD00339,1,776.14,0.05,737.33,213.19,40.0
ITEM0009042,ORD005263,PROD00281,4,3025.41,0.0,12101.64,4651.04,40.0
ITEM0009043,ORD005264,PROD00362,2,1108.87,0.05,2106.85,550.61,20.0
ITEM0009044,ORD005264,PROD00422,1,2462.35,0.05,2339.23,895.14,20.0
ITEM0009045,ORD005265,PROD00394,1,331.91,0.05,315.31,49.53,20.0
ITEM0009046,ORD005265,PROD00168,1,36564.79,0.05,34736.55,8898.18,20.0
ITEM0009047,ORD005266,PROD00363,1,933.38,0.0,933.38,297.95,40.0
ITEM0009048,ORD005267,PROD00498,1,1355.75,0.0,1355.75,520.88,30.0
ITEM0009049,ORD005267,PROD00336,1,4238.14,0.0,4238.14,1544.79,30.0
ITEM0009050,ORD005267,PROD00079,1,42435.92,0.05,40314.12,8425.28,30.0
ITEM0009051,ORD005268,PROD00397,1,479.03,0.05,455.08,160.13,22.5
ITEM0009052,ORD005268,PROD00186,1,16918.9,0.25,12689.18,40.06,22.5
ITEM0009053,ORD005268,PROD00059,3,10065.91,0.0,30197.73,9261.78,22.5
ITEM0009054,ORD005268,PROD00263,2,910.58,0.0,1821.16,685.92,22.5
ITEM0009055,ORD005269,PROD00427,1,1975.36,0.1,1777.82,665.51,40.0
ITEM0009056,ORD005270,PROD00277,2,310.35,0.0,620.7,176.54,20.0
ITEM0009057,ORD005270,PROD00341,3,1310.69,0.0,3932.07,1401.46,20.0
ITEM0009058,ORD005271,PROD00402,1,612.4,0.0,612.4,76.89,90.0
ITEM0009059,ORD005272,PROD00250,1,1708.04,0.0,1708.04,614.94,45.0
ITEM0009060,ORD005272,PROD00306,5,19666.16,0.0,98330.8,29132.3,45.0
ITEM0009061,ORD005273,PROD00467,1,153.04,0.05,145.39,32.94,20.0
ITEM0009062,ORD005273,PROD00031,4,13065.84,0.15,44423.86,1426.42,20.0
ITEM0009063,ORD005274,PROD00011,1,12253.29,0.0,12253.29,2272.02,20.0
ITEM0009064,ORD005274,PROD00016,1,8854.69,0.0,8854.69,1405.57,20.0
ITEM0009065,ORD005275,PROD00100,5,31957.95,0.0,159789.75,23779.8,40.0
ITEM0009066,ORD005276,PROD00403,1,394.02,0.1,354.62,-14.3,90.0
ITEM0009067,ORD005277,PROD00371,1,216.43,0.0,216.43,39.03,45.0
ITEM0009068,ORD005277,PROD00260,1,2793.53,0.2,2234.82,509.79,45.0
ITEM0009069,ORD005278,PROD00204,1,13096.96,0.15,11132.42,2529.4,40.0
ITEM0009070,ORD005279,PROD00209,1,20317.79,0.0,20317.79,6550.27,45.0
ITEM0009071,ORD005279,PROD00083,1,34829.0,0.0,34829.0,9555.59,45.0
ITEM0009072,ORD005280,PROD00249,2,1473.17,0.0,2946.34,882.4,45.0
ITEM0009073,ORD005280,PROD00038,2,24315.13,0.0,48630.26,10490.64,45.0
ITEM0009074,ORD005281,PROD00438,1,4010.98,0.1,3609.88,1551.85,22.5
ITEM0009075,ORD005281,PROD00191,1,3352.03,0.0,3352.03,812.68,22.5
ITEM0009076,ORD005281,PROD00245,1,911.93,0.0,911.93,290.38,22.5
ITEM0009077,ORD005281,PROD00131,5,27370.27,0.0,136851.35,33397.0,22.5
ITEM0009078,ORD005282,PROD00407,1,1081.64,0.05,1027.56,384.78,20.0
ITEM0009079,ORD005282,PROD00058,2,36512.72,0.0,73025.44,20799.82,20.0
ITEM0009080,ORD005283,PROD00120,1,14392.16,0.15,12233.34,1081.03,20.0
ITEM0009081,ORD005283,PROD00497,1,1050.3,0.0,1050.3,379.52,20.0
ITEM0009082,ORD005284,PROD00163,1,47932.21,0.0,47932.21,14653.8,90.0
ITEM0009083,ORD005285,PROD00326,5,16661.34,0.0,83306.7,24970.15,90.0
ITEM0009084,ORD005286,PROD00207,3,2658.77,0.0,7976.31,2266.88,40.0
ITEM0009085,ORD005287,PROD00289,1,944.38,0.0,944.38,255.6,30.0
ITEM0009086,ORD005287,PROD00221,1,1362.22,0.0,1362.22,413.59,30.0
ITEM0009087,ORD005287,PROD00191,1,3352.03,0.0,3352.03,805.18,30.0
ITEM0009088,ORD005288,PROD00251,1,2021.44,0.0,2021.44,892.13,45.0
ITEM0009089,ORD005288,PROD00414,5,916.44,0.05,4353.09,1429.84,45.0
ITEM0009090,ORD005289,PROD00347,3,478.76,0.05,1364.47,230.44,90.0
ITEM0009091,ORD005290,PROD00141,1,10317.25,0.2,8253.8,-141.27,90.0
ITEM0009092,ORD005291,PROD00063,1,13558.54,0.15,11524.76,2.63,40.0
ITEM0009093,ORD005292,PROD00316,1,2296.89,0.1,2067.2,251.42,40.0
ITEM0009094,ORD005293,PROD00205,1,9179.19,0.15,7802.31,1636.92,150.0
ITEM0009095,ORD005294,PROD00404,1,666.71,0.05,633.37,168.83,22.5
ITEM0009096,ORD005294,PROD00198,3,22168.57,0.1,59855.14,16909.33,22.5
ITEM0009097,ORD005294,PROD00089,1,25904.39,0.0,25904.39,7665.74,22.5
ITEM0009098,ORD005294,PROD00207,1,2658.77,0.0,2658.77,746.46,22.5
ITEM0009099,ORD005295,PROD00374,1,942.57,0.0,942.57,184.44,50.0
ITEM0009100,ORD005295,PROD00228,1,1897.32,0.15,1612.72,319.33,50.0
ITEM0009101,ORD005295,PROD00478,2,554.63,0.0,1109.26,249.98,50.0
ITEM0009102,ORD005296,PROD00212,1,812.27,0.0,812.27,226.1,45.0
ITEM0009103,ORD005296,PROD00449,1,3639.06,0.0,3639.06,1458.35,45.0
ITEM0009104,ORD005297,PROD00491,1,1234.63,0.0,1234.63,443.9,40.0
ITEM0009105,ORD005298,PROD00414,1,916.44,0.0,916.44,320.79,20.0
ITEM0009106,ORD005298,PROD00258,1,748.13,0.1,673.32,265.87,20.0
ITEM0009107,ORD005299,PROD00389,2,1678.1,0.05,3188.39,1216.51,40.0
ITEM0009108,ORD005300,PROD00142,5,38308.63,0.0,191543.15,50654.35,40.0
ITEM0009109,ORD005301,PROD00316,3,2296.89,0.0,6890.67,1523.33,40.0
ITEM0009110,ORD005302,PROD00131,1,27370.27,0.0,27370.27,6663.9,20.0
ITEM0009111,ORD005302,PROD00482,1,306.87,0.0,306.87,107.16,20.0
ITEM0009112,ORD005303,PROD00367,1,875.79,0.15,744.42,133.28,45.0
ITEM0009113,ORD005303,PROD00161,1,12462.67,0.0,12462.67,3248.88,45.0
ITEM0009114,ORD005304,PROD00208,2,9728.33,0.0,19456.66,4780.5,20.0
ITEM0009115,ORD005304,PROD00497,1,1050.3,0.0,1050.3,379.52,20.0
ITEM0009116,ORD005305,PROD00069,1,33495.36,0.2,26796.29,406.65,13.33
ITEM0009117,ORD005305,PROD00441,1,782.34,0.0,782.34,264.24,13.33
ITEM0009118,ORD005305,PROD00231,1,1812.45,0.1,1631.2,465.25,13.33
ITEM0009119,ORD005306,PROD00068,1,34380.74,0.0,34380.74,7259.48,40.0
ITEM0009120,ORD005307,PROD00497,1,1050.3,0.05,997.78,257.0,90.0
ITEM0009121,ORD005308,PROD00052,1,25250.52,0.0,25250.52,3986.9,40.0
ITEM0009122,ORD005309,PROD00399,3,377.05,0.0,1131.15,331.18,20.0
ITEM0009123,ORD005309,PROD00137,1,10114.57,0.05,9608.84,1640.6,20.0
ITEM0009124,ORD005310,PROD00144,1,3635.15,0.0,3635.15,612.28,40.0
ITEM0009125,ORD005311,PROD00412,1,831.89,0.15,707.11,129.93,40.0
ITEM0009126,ORD005312,PROD00260,1,2793.53,0.25,2095.15,401.79,13.33
ITEM0009127,ORD005312,PROD00357,1,452.04,0.0,452.04,145.09,13.33
ITEM0009128,ORD005312,PROD00097,1,41582.19,0.1,37423.97,7494.55,13.33
ITEM0009129,ORD005313,PROD00030,1,8032.66,0.0,8032.66,1404.5,30.0
ITEM0009130,ORD005313,PROD00143,4,24773.36,0.0,99093.44,24524.08,30.0
ITEM0009131,ORD005313,PROD00501,2,1228.97,0.0,2457.94,1003.1,30.0
ITEM0009132,ORD005314,PROD00217,3,2939.6,0.0,8818.8,3589.55,40.0
ITEM0009133,ORD005315,PROD00410,1,875.26,0.15,743.97,74.79,45.0
ITEM0009134,ORD005315,PROD00320,1,4988.44,0.1,4489.6,1047.79,45.0
ITEM0009135,ORD005316,PROD00107,1,34463.08,0.0,34463.08,9347.68,40.0
ITEM0009136,ORD005317,PROD00440,1,884.36,0.15,751.71,251.21,90.0
ITEM0009137,ORD005318,PROD00086,1,44236.47,0.0,44236.47,11666.97,13.33
ITEM0009138,ORD005318,PROD00081,3,36368.49,0.0,109105.47,27412.79,13.33
ITEM0009139,ORD005318,PROD00019,2,31209.99,0.0,62419.98,13079.57,13.33
ITEM0009140,ORD005319,PROD00498,2,1355.75,0.0,2711.5,1011.76,90.0
ITEM0009141,ORD005320,PROD00189,2,15145.73,0.2,24233.17,49.07,45.0
ITEM0009142,ORD005320,PROD00136,1,14158.69,0.05,13450.76,1349.21,45.0
ITEM0009143,ORD005321,PROD00052,1,25250.52,0.0,25250.52,4006.9,20.0
ITEM0009144,ORD005321,PROD00014,1,4007.49,0.0,4007.49,767.68,20.0
ITEM0009145,ORD005322,PROD00196,1,17427.75,0.15,14813.59,3627.87,13.33
ITEM0009146,ORD005322,PROD00482,1,306.87,0.05,291.53,98.49,13.33
ITEM0009147,ORD005322,PROD00182,1,14544.95,0.0,14544.95,4618.97,13.33
ITEM0009148,ORD005323,PROD00472,1,365.63,0.05,347.35,53.29,40.0
ITEM0009149,ORD005324,PROD00255,1,959.73,0.0,959.73,374.61,20.0
ITEM0009150,ORD005324,PROD00451,2,3712.46,0.0,7424.92,2647.44,20.0
ITEM0009151,ORD005325,PROD00401,1,1724.18,0.0,1724.18,710.5,40.0
ITEM0009152,ORD005326,PROD00402,1,612.4,0.05,581.78,116.27,20.0
ITEM0009153,ORD005326,PROD00273,2,4380.69,0.0,8761.38,4584.54,20.0
ITEM0009154,ORD005327,PROD00455,1,2481.44,0.0,2481.44,1179.71,40.0
ITEM0009155,ORD005328,PROD00172,1,8128.04,0.0,8128.04,1840.26,40.0
ITEM0009156,ORD005329,PROD00078,1,24405.25,0.0,24405.25,6934.39,40.0
ITEM0009157,ORD005330,PROD00149,4,6553.03,0.1,23590.91,2165.83,40.0
ITEM0009158,ORD005331,PROD00416,1,1389.9,0.0,1389.9,403.61,40.0
ITEM0009159,ORD005332,PROD00335,2,2894.98,0.05,5500.46,1401.58,40.0
ITEM0009160,ORD005333,PROD00278,1,4458.32,0.1,4012.49,1619.97,30.0
ITEM0009161,ORD005333,PROD00106,1,28477.6,0.0,28477.6,5016.76,30.0
ITEM0009162,ORD005333,PROD00064,1,11250.27,0.2,9000.22,1097.19,30.0
ITEM0009163,ORD005334,PROD00371,1,216.43,0.0,216.43,9.03,75.0
ITEM0009164,ORD005334,PROD00150,1,53283.66,0.0,53283.66,13660.13,75.0
ITEM0009165,ORD005335,PROD00374,5,942.57,0.05,4477.21,916.56,20.0
ITEM0009166,ORD005335,PROD00159,1,17696.72,0.0,17696.72,4331.6,20.0
ITEM0009167,ORD005336,PROD00029,1,11992.13,0.0,11992.13,2335.06,13.33
ITEM0009168,ORD005336,PROD00153,1,9537.29,0.15,8106.7,1479.18,13.33
ITEM0009169,ORD005336,PROD00504,3,1108.11,0.0,3324.33,1376.39,13.33
ITEM0009170,ORD005337,PROD00428,1,810.11,0.0,810.11,397.43,22.5
ITEM0009171,ORD005337,PROD00288,2,3506.22,0.0,7012.44,3019.46,22.5
ITEM0009172,ORD005337,PROD00394,1,331.91,0.0,331.91,63.63,22.5
ITEM0009173,ORD005337,PROD00141,1,10317.25,0.05,9801.39,1473.82,22.5
ITEM0009174,ORD005338,PROD00176,1,11039.15,0.1,9935.24,1242.87,40.0
ITEM0009175,ORD005339,PROD00363,1,933.38,0.0,933.38,324.62,13.33
ITEM0009176,ORD005339,PROD00239,2,2458.87,0.0,4917.74,2641.27,13.33
ITEM0009177,ORD005339,PROD00311,1,8778.0,0.05,8339.1,2273.22,13.33
ITEM0009178,ORD005340,PROD00153,1,9537.29,0.0,9537.29,2903.1,20.0
ITEM0009179,ORD005340,PROD00358,2,973.6,0.0,1947.2,504.48,20.0
ITEM0009180,ORD005341,PROD00033,1,33296.72,0.25,24972.54,-2468.62,20.0
ITEM0009181,ORD005341,PROD00130,2,47422.68,0.0,94845.36,17447.54,20.0
ITEM0009182,ORD005342,PROD00091,1,31815.65,0.0,31815.65,5985.88,13.33
ITEM0009183,ORD005342,PROD00220,2,2402.93,0.05,4565.57,2262.52,13.33
ITEM0009184,ORD005342,PROD00029,1,11992.13,0.0,11992.13,2335.06,13.33
ITEM0009185,ORD005343,PROD00490,1,1167.61,0.1,1050.85,161.76,20.0
ITEM0009186,ORD005343,PROD00132,2,29027.91,0.0,58055.82,11260.02,20.0
ITEM0009187,ORD005344,PROD00318,3,2774.61,0.1,7491.45,1089.33,90.0
ITEM0009188,ORD005345,PROD00209,1,20317.79,0.15,17270.12,3507.6,40.0
ITEM0009189,ORD005346,PROD00377,2,1218.74,0.0,2437.48,876.78,40.0
ITEM0009190,ORD005347,PROD00042,4,48496.02,0.15,164886.47,7089.51,30.0
ITEM0009191,ORD005347,PROD00296,1,14453.44,0.0,14453.44,3376.16,30.0
ITEM0009192,ORD005347,PROD00456,3,4243.35,0.0,12730.05,6449.19,30.0
ITEM0009193,ORD005348,PROD00233,1,1433.54,0.0,1433.54,484.18,40.0
ITEM0009194,ORD005349,PROD00315,1,14016.31,0.0,14016.31,4757.31,30.0
ITEM0009195,ORD005349,PROD00100,1,31957.95,0.05,30360.05,3136.06,30.0
ITEM0009196,ORD005349,PROD00333,1,18015.18,0.0,18015.18,5124.77,30.0
ITEM0009197,ORD005350,PROD00186,1,16918.9,0.0,16918.9,4252.28,40.0
ITEM0009198,ORD005351,PROD00483,1,765.12,0.1,688.61,223.76,20.0
ITEM0009199,ORD005351,PROD00125,3,12726.3,0.05,36269.95,8414.27,20.0
ITEM0009200,ORD005352,PROD00497,1,1050.3,0.15,892.75,151.97,90.0
ITEM0009201,ORD005353,PROD00138,2,15988.37,0.0,31976.74,6040.76,40.0
ITEM0009202,ORD005354,PROD00423,1,2333.55,0.0,2333.55,751.35,150.0
ITEM0009203,ORD005355,PROD00342,5,494.07,0.0,2470.35,606.95,40.0
ITEM0009204,ORD005356,PROD00232,1,883.96,0.2,707.17,102.12,150.0
ITEM0009205,ORD005357,PROD00092,1,20931.45,0.0,20931.45,6129.24,40.0
ITEM0009206,ORD005358,PROD00159,1,17696.72,0.0,17696.72,4311.6,40.0
ITEM0009207,ORD005359,PROD00453,1,2186.5,0.05,2077.18,922.25,90.0
ITEM0009208,ORD005360,PROD00116,1,14527.57,0.1,13074.81,1718.0,90.0
ITEM0009209,ORD005361,PROD00276,2,1774.51,0.05,3371.57,1638.6,13.33
ITEM0009210,ORD005361,PROD00461,2,2977.87,0.0,5955.74,2724.09,13.33
ITEM0009211,ORD005361,PROD00298,2,18213.14,0.05,34604.97,6050.32,13.33
ITEM0009212,ORD005362,PROD00158,1,40809.24,0.0,40809.24,8775.68,13.33
ITEM0009213,ORD005362,PROD00145,1,37277.04,0.05,35413.19,4401.72,13.33
ITEM0009214,ORD005362,PROD00193,2,13023.7,0.0,26047.4,5855.37,13.33
ITEM0009215,ORD005363,PROD00367,3,875.79,0.0,2627.37,918.95,10.0
ITEM0009216,ORD005363,PROD00067,1,42546.02,0.0,42546.02,9505.73,10.0
ITEM0009217,ORD005363,PROD00502,1,360.37,0.0,360.37,99.11,10.0
ITEM0009218,ORD005363,PROD00024,1,10765.16,0.0,10765.16,2947.27,10.0
ITEM0009219,ORD005364,PROD00350,1,1466.88,0.0,1466.88,468.03,40.0
ITEM0009220,ORD005365,PROD00313,1,18101.64,0.0,18101.64,6243.34,90.0
ITEM0009221,ORD005366,PROD00053,1,16440.46,0.0,16440.46,3597.61,13.33
ITEM0009222,ORD005366,PROD00497,1,1050.3,0.0,1050.3,386.19,13.33
ITEM0009223,ORD005366,PROD00478,2,554.63,0.0,1109.26,286.65,13.33
ITEM0009224,ORD005367,PROD00007,1,32265.69,0.0,32265.69,9869.02,20.0
ITEM0009225,ORD005367,PROD00142,1,38308.63,0.0,38308.63,10118.87,20.0
ITEM0009226,ORD005368,PROD00240,4,3017.59,0.05,11466.84,4309.11,13.33
ITEM0009227,ORD005368,PROD00002,3,20899.18,0.05,59562.66,5450.24,13.33
ITEM0009228,ORD005368,PROD00475,1,573.95,0.0,573.95,137.7,13.33
ITEM0009229,ORD005369,PROD00053,1,16440.46,0.0,16440.46,3460.94,150.0
ITEM0009230,ORD005370,PROD00140,1,12595.4,0.05,11965.63,1382.87,40.0
ITEM0009231,ORD005371,PROD00455,1,2481.44,0.05,2357.37,945.64,150.0
ITEM0009232,ORD005372,PROD00328,1,22099.83,0.05,20994.84,6739.45,20.0
ITEM0009233,ORD005372,PROD00504,1,1108.11,0.0,1108.11,443.24,20.0
ITEM0009234,ORD005373,PROD00473,1,1224.01,0.0,1224.01,305.63,40.0
ITEM0009235,ORD005374,PROD00268,1,1255.41,0.0,1255.41,569.17,40.0
ITEM0009236,ORD005375,PROD00210,1,2624.85,0.0,2624.85,733.29,40.0
ITEM0009237,ORD005376,PROD00195,1,9800.92,0.25,7350.69,1116.53,40.0
ITEM0009238,ORD005377,PROD00424,1,2239.58,0.0,2239.58,793.49,40.0
ITEM0009239,ORD005378,PROD00188,1,15556.68,0.05,14778.85,4270.32,40.0
ITEM0009240,ORD005379,PROD00467,1,153.04,0.0,153.04,20.59,40.0
ITEM0009241,ORD005380,PROD00165,1,42254.8,0.05,40142.06,3505.28,40.0
ITEM0009242,ORD005381,PROD00094,1,18796.56,0.05,17856.73,3243.24,40.0
ITEM0009243,ORD005382,PROD00370,1,1067.76,0.0,1067.76,258.34,40.0
ITEM0009244,ORD005383,PROD00096,4,2792.36,0.0,11169.44,2233.24,40.0
ITEM0009245,ORD005384,PROD00284,2,3631.28,0.15,6173.18,2809.1,40.0
ITEM0009246,ORD005385,PROD00190,1,15476.43,0.0,15476.43,5036.83,20.0
ITEM0009247,ORD005385,PROD00160,4,25500.75,0.25,76502.25,-5137.63,20.0
ITEM0009248,ORD005386,PROD00346,1,141.91,0.0,141.91,48.59,13.33
ITEM0009249,ORD005386,PROD00109,1,6633.74,0.15,5638.68,737.48,13.33
ITEM0009250,ORD005386,PROD00214,2,2355.83,0.0,4711.66,1513.37,13.33
ITEM0009251,ORD005387,PROD00006,2,7969.42,0.0,15938.84,4568.4,20.0
ITEM0009252,ORD005387,PROD00476,1,1360.5,0.0,1360.5,517.45,20.0
ITEM0009253,ORD005388,PROD00091,2,31815.65,0.0,63631.3,11908.42,90.0
ITEM0009254,ORD005389,PROD00263,1,910.58,0.0,910.58,340.88,13.33
ITEM0009255,ORD005389,PROD00006,1,7969.42,0.05,7570.95,1882.4,13.33
ITEM0009256,ORD005389,PROD00058,1,36512.72,0.0,36512.72,10396.58,13.33
ITEM0009257,ORD005390,PROD00274,2,2151.97,0.0,4303.94,1444.7,150.0
ITEM0009258,ORD005391,PROD00098,1,21507.66,0.0,21507.66,2855.89,90.0
ITEM0009259,ORD005392,PROD00472,2,365.63,0.0,731.26,193.14,30.0
ITEM0009260,ORD005392,PROD00076,1,22261.66,0.0,22261.66,4712.73,30.0
ITEM0009261,ORD005392,PROD00306,1,19666.16,0.0,19666.16,5805.46,30.0
ITEM0009262,ORD005393,PROD00503,1,300.47,0.0,300.47,36.41,90.0
ITEM0009263,ORD005394,PROD00085,1,31014.53,0.0,31014.53,4039.33,45.0
ITEM0009264,ORD005394,PROD00338,2,694.49,0.0,1388.98,293.84,45.0
ITEM0009265,ORD005395,PROD00142,1,38308.63,0.05,36393.2,8183.44,40.0
ITEM0009266,ORD005396,PROD00195,1,9800.92,0.0,9800.92,3586.76,20.0
