order_id,customer_id,order_date,shipping_date,shipping_method,location_id,order_status
ORD001568,CUST01122,2024-06-16,2024-06-19,Standard,LOC0024,Delivered
ORD001569,CUST03760,2025-11-26,,Standard,LOC0056,Processing
ORD001570,CUST03503,2025-08-17,2025-08-20,Standard,LOC0069,Returned
ORD001571,CUST00775,2024-01-25,2024-01-25,Same Day,LOC0075,Delivered
ORD001572,CUST02950,2024-12-20,2024-12-22,Standard,LOC0098,Delivered
ORD001573,CUST04885,2025-02-24,,Same Day,LOC0065,Cancelled
ORD001574,CUST00344,2024-02-18,2024-02-19,Express,LOC0018,Delivered
ORD001575,CUST02796,2023-07-09,2023-07-10,Express,LOC0079,Delivered
ORD001576,CUST02426,2025-02-16,2025-02-18,Standard,LOC0057,Delivered
ORD001577,CUST00231,2024-04-15,,Standard,LOC0038,Cancelled
ORD001578,CUST01597,2025-07-07,2025-07-09,Standard,LOC0085,Delivered
ORD001579,CUST01576,2024-05-15,2024-05-18,Standard,LOC0028,Returned
ORD001580,CUST01465,2024-07-01,2024-07-05,Standard,LOC0017,Delivered
ORD001581,CUST04753,2024-12-07,2024-12-07,Same Day,LOC0079,Delivered
ORD001582,CUST02237,2023-05-30,2023-06-02,Standard,LOC0052,Shipped
ORD001583,CUST04257,2025-06-12,2025-06-13,Express,LOC0025,Delivered
ORD001584,CUST03306,2023-05-08,2023-05-09,Express,LOC0019,Delivered
ORD001585,CUST02717,2025-03-07,2025-03-07,Same Day,LOC0088,Shipped
ORD001586,CUST03396,2024-12-12,2024-12-13,Express,LOC0042,Delivered
ORD001587,CUST03650,2025-05-26,,Standard,LOC0023,Cancelled
ORD001588,CUST01728,2024-10-06,2024-10-09,Standard,LOC0037,Delivered
ORD001589,CUST03444,2025-09-25,2025-09-29,Standard,LOC0076,Delivered
ORD001590,CUST03883,2025-02-10,2025-02-11,Express,LOC0012,Delivered
ORD001591,CUST02628,2025-08-05,2025-08-08,Standard,LOC0051,Delivered
ORD001592,CUST02470,2025-03-27,2025-03-31,Standard,LOC0149,Returned
ORD001593,CUST03588,2025-12-26,2025-12-30,Standard,LOC0047,Delivered
ORD001594,CUST03444,2025-08-11,2025-08-15,Standard,LOC0076,Delivered
ORD001595,CUST02750,2025-12-28,2025-12-29,Express,LOC0096,Delivered
ORD001596,CUST03715,2025-09-17,2025-09-20,Standard,LOC0084,Delivered
ORD001597,CUST03403,2025-02-14,2025-02-18,Standard,LOC0117,Delivered
ORD001598,CUST02509,2025-08-20,2025-08-24,Standard,LOC0108,Delivered
ORD001599,CUST02010,2024-01-01,2024-01-04,Standard,LOC0135,Delivered
ORD001600,CUST00113,2025-10-02,2025-10-03,Express,LOC0025,Delivered
ORD001601,CUST02625,2025-09-26,2025-09-27,Express,LOC0081,Delivered
ORD001602,CUST03549,2025-07-11,2025-07-13,Standard,LOC0099,Delivered
ORD001603,CUST00051,2025-12-01,2025-12-05,Standard,LOC0035,Delivered
ORD001604,CUST04991,2024-05-09,2024-05-12,Standard,LOC0020,Returned
ORD001605,CUST03444,2025-11-02,2025-11-05,Standard,LOC0076,Delivered
ORD001606,CUST01271,2024-02-20,2024-02-21,Express,LOC0077,Delivered
ORD001607,CUST00242,2025-03-16,2025-03-17,Express,LOC0066,Delivered
ORD001608,CUST03326,2024-04-09,2024-04-12,Standard,LOC0072,Delivered
ORD001609,CUST03503,2025-10-01,2025-10-05,Standard,LOC0069,Delivered
ORD001610,CUST00826,2023-10-21,2023-10-21,Same Day,LOC0017,Delivered
ORD001611,CUST04766,2024-09-05,2024-09-06,Express,LOC0005,Returned
ORD001612,CUST04417,2024-09-02,2024-09-02,Same Day,LOC0113,Delivered
ORD001613,CUST03661,2025-02-01,2025-02-05,Standard,LOC0129,Delivered
ORD001614,CUST00837,2023-09-21,2023-09-23,Standard,LOC0080,Delivered
ORD001615,CUST03464,2025-09-09,2025-09-13,Standard,LOC0047,Delivered
ORD001616,CUST04257,2024-07-25,2024-07-26,Express,LOC0025,Returned
ORD001617,CUST01690,2025-01-21,,Standard,LOC0051,Cancelled
ORD001618,CUST04176,2023-09-07,,Express,LOC0115,Cancelled
ORD001619,CUST04560,2024-01-10,2024-01-10,Same Day,LOC0125,Returned
ORD001620,CUST03117,2024-01-30,,Standard,LOC0003,Cancelled
ORD001621,CUST03083,2025-07-13,2025-07-15,Standard,LOC0086,Delivered
ORD001622,CUST03650,2024-12-10,2024-12-11,Express,LOC0023,Delivered
ORD001623,CUST04472,2025-01-09,2025-01-11,Standard,LOC0095,Delivered
ORD001624,CUST03886,2025-05-08,2025-05-09,Express,LOC0083,Delivered
ORD001625,CUST02863,2025-09-16,2025-09-18,Standard,LOC0065,Returned
ORD001626,CUST02863,2023-07-09,2023-07-10,Express,LOC0065,Delivered
ORD001627,CUST04471,2024-11-06,2024-11-08,Standard,LOC0014,Delivered
ORD001628,CUST01210,2025-04-25,2025-04-29,Standard,LOC0058,Returned
ORD001629,CUST01617,2024-09-22,2024-09-24,Standard,LOC0142,Delivered
ORD001630,CUST00442,2025-05-12,2025-05-15,Standard,LOC0066,Delivered
ORD001631,CUST02846,2024-03-12,2024-03-14,Standard,LOC0050,Delivered
ORD001632,CUST04330,2025-01-12,2025-01-13,Express,LOC0076,Delivered
ORD001633,CUST04683,2024-12-02,2024-12-04,Standard,LOC0030,Shipped
ORD001634,CUST03444,2025-03-18,2025-03-18,Same Day,LOC0076,Delivered
ORD001635,CUST01075,2024-11-14,2024-11-16,Standard,LOC0129,Delivered
ORD001636,CUST02101,2023-09-21,2023-09-22,Express,LOC0064,Delivered
ORD001637,CUST04322,2025-06-02,2025-06-02,Same Day,LOC0053,Delivered
ORD001638,CUST01938,2025-01-30,2025-02-02,Standard,LOC0106,Delivered
ORD001639,CUST04932,2025-08-12,2025-08-14,Standard,LOC0041,Delivered
ORD001640,CUST04159,2023-02-16,2023-02-20,Standard,LOC0091,Shipped
ORD001641,CUST02847,2025-08-14,2025-08-15,Express,LOC0017,Delivered
ORD001642,CUST04955,2025-05-27,2025-05-29,Standard,LOC0082,Delivered
ORD001643,CUST01684,2025-01-10,,Same Day,LOC0036,Cancelled
ORD001644,CUST00004,2024-07-11,2024-07-12,Express,LOC0079,Delivered
ORD001645,CUST02294,2023-06-26,2023-06-27,Express,LOC0142,Delivered
ORD001646,CUST01063,2025-01-10,2025-01-11,Express,LOC0150,Delivered
ORD001647,CUST03732,2023-08-29,2023-08-30,Express,LOC0104,Delivered
ORD001648,CUST04112,2025-01-06,2025-01-10,Standard,LOC0135,Delivered
ORD001649,CUST02890,2024-05-31,2024-06-04,Standard,LOC0031,Delivered
ORD001650,CUST00732,2025-06-03,2025-06-03,Same Day,LOC0109,Delivered
ORD001651,CUST03697,2025-11-26,2025-11-26,Same Day,LOC0141,Delivered
ORD001652,CUST00689,2024-11-24,2024-11-27,Standard,LOC0076,Delivered
ORD001653,CUST04204,2024-11-06,2024-11-08,Standard,LOC0114,Delivered
ORD001654,CUST01467,2023-05-25,2023-05-29,Standard,LOC0030,Delivered
ORD001655,CUST02783,2025-11-02,,Same Day,LOC0110,Processing
ORD001656,CUST04172,2025-03-18,2025-03-19,Express,LOC0131,Delivered
ORD001657,CUST01334,2023-09-04,2023-09-07,Standard,LOC0022,Delivered
ORD001658,CUST00990,2024-07-23,2024-07-26,Standard,LOC0127,Delivered
ORD001659,CUST02594,2025-03-15,2025-03-17,Standard,LOC0011,Delivered
ORD001660,CUST00533,2024-10-13,,Express,LOC0075,Processing
ORD001661,CUST04633,2023-12-26,2023-12-30,Standard,LOC0019,Delivered
ORD001662,CUST04826,2024-04-20,,Standard,LOC0023,Cancelled
ORD001663,CUST03841,2024-08-29,,Standard,LOC0091,Cancelled
ORD001664,CUST02236,2025-12-15,2025-12-19,Standard,LOC0075,Delivered
ORD001665,CUST00953,2025-11-27,2025-11-29,Standard,LOC0091,Shipped
ORD001666,CUST04579,2025-10-10,2025-10-14,Standard,LOC0012,Delivered
ORD001667,CUST00790,2025-11-14,2025-11-15,Express,LOC0009,Delivered
ORD001668,CUST00855,2025-04-27,2025-05-01,Standard,LOC0127,Delivered
ORD001669,CUST04890,2025-07-23,2025-07-25,Standard,LOC0023,Delivered
ORD001670,CUST00391,2025-02-03,2025-02-07,Standard,LOC0126,Delivered
ORD001671,CUST04148,2025-06-29,2025-06-30,Express,LOC0088,Shipped
ORD001672,CUST03392,2025-10-06,2025-10-10,Standard,LOC0051,Delivered
ORD001673,CUST02237,2024-03-18,2024-03-19,Express,LOC0052,Delivered
ORD001674,CUST01210,2025-06-22,2025-06-25,Standard,LOC0058,Delivered
ORD001675,CUST01275,2024-02-17,2024-02-21,Standard,LOC0048,Delivered
ORD001676,CUST01767,2024-07-31,2024-08-04,Standard,LOC0147,Delivered
ORD001677,CUST01913,2024-11-30,2024-11-30,Same Day,LOC0138,Delivered
ORD001678,CUST04450,2025-05-26,2025-05-27,Express,LOC0115,Delivered
ORD001679,CUST02088,2023-12-30,2024-01-01,Standard,LOC0104,Shipped
ORD001680,CUST04853,2025-02-08,,Same Day,LOC0084,Cancelled
ORD001681,CUST01855,2025-07-20,2025-07-22,Standard,LOC0032,Delivered
ORD001682,CUST00718,2025-06-11,2025-06-11,Same Day,LOC0042,Delivered
ORD001683,CUST00710,2025-07-21,2025-07-24,Standard,LOC0084,Shipped
ORD001684,CUST01354,2025-05-30,2025-06-03,Standard,LOC0059,Delivered
ORD001685,CUST02174,2024-12-27,2024-12-30,Standard,LOC0032,Delivered
ORD001686,CUST04293,2025-03-20,2025-03-23,Standard,LOC0138,Returned
ORD001687,CUST00386,2025-07-17,,Standard,LOC0139,Processing
ORD001688,CUST03776,2024-10-15,2024-10-19,Standard,LOC0078,Delivered
ORD001689,CUST04107,2024-01-08,2024-01-12,Standard,LOC0103,Delivered
ORD001690,CUST00942,2024-08-07,,Standard,LOC0010,Cancelled
ORD001691,CUST03527,2024-01-04,2024-01-07,Standard,LOC0099,Delivered
ORD001692,CUST03650,2025-02-24,2025-02-28,Standard,LOC0023,Delivered
ORD001693,CUST02822,2024-05-04,2024-05-06,Standard,LOC0014,Delivered
ORD001694,CUST00533,2025-12-05,2025-12-08,Standard,LOC0075,Delivered
ORD001695,CUST03486,2024-06-04,2024-06-05,Express,LOC0058,Delivered
ORD001696,CUST03277,2024-08-17,2024-08-19,Standard,LOC0119,Shipped
ORD001697,CUST02079,2023-11-22,2023-11-24,Standard,LOC0090,Delivered
ORD001698,CUST04216,2024-12-01,2024-12-05,Standard,LOC0009,Delivered
ORD001699,CUST00162,2025-08-29,2025-08-29,Same Day,LOC0014,Delivered
ORD001700,CUST02928,2025-08-22,2025-08-25,Standard,LOC0112,Delivered
ORD001701,CUST02894,2025-11-12,2025-11-15,Standard,LOC0054,Delivered
ORD001702,CUST04900,2025-11-24,2025-11-28,Standard,LOC0123,Delivered
ORD001703,CUST04762,2025-06-26,2025-06-27,Express,LOC0045,Delivered
ORD001704,CUST01080,2024-12-18,2024-12-22,Standard,LOC0104,Shipped
ORD001705,CUST02244,2023-04-13,2023-04-16,Standard,LOC0100,Delivered
ORD001706,CUST04406,2023-07-29,2023-08-01,Standard,LOC0048,Delivered
ORD001707,CUST01979,2024-03-20,2024-03-22,Standard,LOC0147,Delivered
ORD001708,CUST03393,2025-02-22,2025-02-25,Standard,LOC0102,Delivered
ORD001709,CUST03502,2025-11-17,2025-11-20,Standard,LOC0149,Delivered
ORD001710,CUST03455,2025-11-01,2025-11-03,Standard,LOC0008,Delivered
ORD001711,CUST03065,2025-07-12,2025-07-15,Standard,LOC0113,Delivered
ORD001712,CUST04679,2024-05-10,2024-05-10,Same Day,LOC0027,Delivered
ORD001713,CUST01665,2024-03-12,2024-03-16,Standard,LOC0103,Delivered
ORD001714,CUST04172,2025-07-24,2025-07-26,Standard,LOC0131,Delivered
ORD001715,CUST00865,2025-04-20,2025-04-22,Standard,LOC0046,Delivered
ORD001716,CUST04406,2025-05-23,,Standard,LOC0048,Cancelled
ORD001717,CUST04034,2024-11-10,2024-11-14,Standard,LOC0109,Shipped
ORD001718,CUST00034,2023-07-11,,Express,LOC0015,Cancelled
ORD001719,CUST02927,2025-02-17,2025-02-18,Express,LOC0137,Delivered
ORD001720,CUST04364,2025-01-21,2025-01-21,Same Day,LOC0119,Delivered
ORD001721,CUST02577,2023-09-16,2023-09-20,Standard,LOC0137,Shipped
ORD001722,CUST03591,2025-07-28,,Express,LOC0077,Processing
ORD001723,CUST04463,2025-10-21,2025-10-25,Standard,LOC0002,Delivered
ORD001724,CUST00646,2025-10-18,2025-10-20,Standard,LOC0062,Delivered
ORD001725,CUST01797,2025-03-17,2025-03-17,Same Day,LOC0096,Delivered
ORD001726,CUST04463,2024-11-07,2024-11-11,Standard,LOC0002,Delivered
ORD001727,CUST01590,2025-06-21,,Standard,LOC0133,Cancelled
ORD001728,CUST01903,2024-06-17,2024-06-18,Express,LOC0051,Delivered
ORD001729,CUST00249,2023-05-17,2023-05-18,Express,LOC0115,Delivered
ORD001730,CUST01172,2025-11-14,2025-11-14,Same Day,LOC0035,Delivered
ORD001731,CUST00140,2023-11-25,2023-11-29,Standard,LOC0090,Delivered
ORD001732,CUST01757,2024-12-02,2024-12-06,Standard,LOC0134,Delivered
ORD001733,CUST03839,2025-10-22,2025-10-25,Standard,LOC0108,Delivered
ORD001734,CUST02986,2025-08-11,2025-08-14,Standard,LOC0050,Delivered
ORD001735,CUST01055,2025-07-22,2025-07-23,Express,LOC0068,Delivered
ORD001736,CUST02530,2025-12-09,2025-12-11,Standard,LOC0071,Shipped
ORD001737,CUST02244,2024-05-27,2024-05-30,Standard,LOC0100,Delivered
ORD001738,CUST01663,2024-05-31,,Standard,LOC0009,Cancelled
ORD001739,CUST04946,2024-10-16,2024-10-18,Standard,LOC0125,Delivered
ORD001740,CUST00532,2025-07-17,2025-07-20,Standard,LOC0128,Delivered
ORD001741,CUST03432,2025-08-24,2025-08-27,Standard,LOC0044,Delivered
ORD001742,CUST04138,2024-06-21,2024-06-22,Express,LOC0041,Delivered
ORD001743,CUST03651,2025-10-30,2025-11-01,Standard,LOC0053,Delivered
ORD001744,CUST02737,2025-06-24,2025-06-26,Standard,LOC0017,Delivered
ORD001745,CUST01236,2025-06-03,2025-06-07,Standard,LOC0140,Delivered
ORD001746,CUST02557,2025-04-25,,Standard,LOC0071,Cancelled
ORD001747,CUST04585,2025-06-14,2025-06-17,Standard,LOC0089,Delivered
ORD001748,CUST02776,2025-07-15,2025-07-15,Same Day,LOC0036,Delivered
ORD001749,CUST01037,2025-02-08,2025-02-10,Standard,LOC0050,Delivered
ORD001750,CUST04407,2023-10-04,2023-10-08,Standard,LOC0013,Delivered
ORD001751,CUST02530,2025-04-05,2025-04-06,Express,LOC0071,Shipped
ORD001752,CUST02504,2024-04-14,2024-04-14,Same Day,LOC0026,Delivered
ORD001753,CUST02996,2024-06-07,,Express,LOC0027,Processing
ORD001754,CUST01976,2024-04-07,2024-04-11,Standard,LOC0107,Delivered
ORD001755,CUST02929,2025-10-13,,Standard,LOC0135,Cancelled
ORD001756,CUST03861,2024-08-05,2024-08-06,Express,LOC0017,Delivered
ORD001757,CUST03260,2025-05-24,2025-05-25,Express,LOC0124,Delivered
ORD001758,CUST02597,2023-02-02,2023-02-03,Express,LOC0023,Delivered
ORD001759,CUST04286,2024-01-06,,Standard,LOC0007,Cancelled
ORD001760,CUST03408,2023-08-31,2023-09-04,Standard,LOC0084,Delivered
ORD001761,CUST03804,2024-10-06,2024-10-10,Standard,LOC0049,Delivered
ORD001762,CUST03408,2025-12-16,2025-12-18,Standard,LOC0084,Delivered
ORD001763,CUST00780,2025-11-02,2025-11-05,Standard,LOC0051,Delivered
ORD001764,CUST00053,2025-10-01,2025-10-05,Standard,LOC0081,Delivered
ORD001765,CUST04528,2023-09-22,2023-09-22,Same Day,LOC0143,Delivered
ORD001766,CUST01142,2025-03-10,2025-03-11,Express,LOC0098,Delivered
ORD001767,CUST04625,2025-02-22,2025-02-23,Express,LOC0107,Delivered
ORD001768,CUST03653,2025-01-18,,Standard,LOC0137,Cancelled
ORD001769,CUST03395,2025-03-19,2025-03-21,Standard,LOC0136,Delivered
ORD001770,CUST03740,2024-06-14,2024-06-17,Standard,LOC0060,Delivered
ORD001771,CUST00696,2024-04-26,,Standard,LOC0014,Cancelled
ORD001772,CUST03232,2025-05-25,2025-05-27,Standard,LOC0091,Delivered
ORD001773,CUST01121,2025-06-28,2025-06-30,Standard,LOC0097,Delivered
ORD001774,CUST03302,2023-08-11,,Standard,LOC0085,Cancelled
ORD001775,CUST03765,2025-12-23,2025-12-26,Standard,LOC0143,Delivered
ORD001776,CUST02806,2024-03-06,2024-03-10,Standard,LOC0118,Delivered
ORD001777,CUST03192,2025-08-26,2025-08-28,Standard,LOC0003,Delivered
ORD001778,CUST03804,2024-09-27,2024-09-28,Express,LOC0049,Delivered
ORD001779,CUST02198,2025-02-08,2025-02-11,Standard,LOC0041,Delivered
ORD001780,CUST00476,2024-05-25,2024-05-25,Same Day,LOC0051,Delivered
ORD001781,CUST01425,2025-06-25,2025-06-27,Standard,LOC0112,Returned
ORD001782,CUST04680,2024-08-08,2024-08-11,Standard,LOC0021,Delivered
ORD001783,CUST04393,2023-10-11,2023-10-15,Standard,LOC0128,Delivered
ORD001784,CUST00281,2024-10-02,2024-10-02,Same Day,LOC0020,Delivered
ORD001785,CUST01335,2025-10-27,2025-10-29,Standard,LOC0028,Delivered
ORD001786,CUST00676,2025-10-18,2025-10-22,Standard,LOC0117,Delivered
ORD001787,CUST04760,2024-10-31,2024-11-01,Express,LOC0019,Delivered
ORD001788,CUST03805,2025-05-06,2025-05-10,Standard,LOC0059,Delivered
ORD001789,CUST00250,2025-10-24,2025-10-25,Express,LOC0011,Delivered
ORD001790,CUST04041,2025-11-15,2025-11-16,Express,LOC0020,Delivered
ORD001791,CUST04808,2023-04-02,,Express,LOC0056,Cancelled
ORD001792,CUST04487,2024-06-06,2024-06-07,Express,LOC0112,Delivered
ORD001793,CUST01361,2023-10-05,2023-10-07,Standard,LOC0028,Delivered
ORD001794,CUST04560,2025-03-05,2025-03-06,Express,LOC0125,Delivered
ORD001795,CUST03510,2025-05-22,,Standard,LOC0148,Cancelled
ORD001796,CUST02206,2025-11-10,2025-11-12,Standard,LOC0122,Delivered
ORD001797,CUST04625,2025-12-13,2025-12-15,Standard,LOC0107,Delivered
ORD001798,CUST00193,2025-11-23,2025-11-26,Standard,LOC0113,Delivered
ORD001799,CUST04044,2023-09-02,2023-09-05,Standard,LOC0082,Shipped
ORD001800,CUST03974,2024-08-06,2024-08-07,Express,LOC0115,Delivered
ORD001801,CUST01023,2025-06-09,2025-06-11,Standard,LOC0086,Delivered
ORD001802,CUST00391,2025-07-15,2025-07-18,Standard,LOC0126,Delivered
ORD001803,CUST00096,2025-07-24,2025-07-25,Express,LOC0028,Delivered
ORD001804,CUST04702,2025-08-16,,Standard,LOC0043,Processing
ORD001805,CUST03303,2025-02-06,2025-02-08,Standard,LOC0111,Delivered
ORD001806,CUST04287,2024-06-16,2024-06-19,Standard,LOC0076,Delivered
ORD001807,CUST03494,2025-01-03,2025-01-04,Express,LOC0132,Delivered
ORD001808,CUST00868,2025-08-27,2025-08-31,Standard,LOC0072,Delivered
ORD001809,CUST04841,2024-10-29,2024-11-01,Standard,LOC0001,Delivered
ORD001810,CUST01639,2023-09-07,2023-09-08,Express,LOC0113,Delivered
ORD001811,CUST02461,2025-04-26,2025-04-27,Express,LOC0093,Delivered
ORD001812,CUST00323,2025-12-20,2025-12-21,Express,LOC0046,Delivered
ORD001813,CUST01666,2024-01-05,2024-01-08,Standard,LOC0087,Delivered
ORD001814,CUST04808,2024-10-23,2024-10-23,Same Day,LOC0056,Delivered
ORD001815,CUST01812,2025-08-03,,Standard,LOC0046,Processing
ORD001816,CUST04159,2024-10-06,2024-10-07,Express,LOC0091,Delivered
ORD001817,CUST02461,2025-05-26,2025-05-27,Express,LOC0093,Delivered
ORD001818,CUST04696,2023-08-12,2023-08-15,Standard,LOC0065,Delivered
ORD001819,CUST01583,2025-09-24,2025-09-25,Express,LOC0042,Delivered
ORD001820,CUST04315,2025-12-07,2025-12-09,Standard,LOC0042,Delivered
ORD001821,CUST04667,2025-06-01,2025-06-02,Express,LOC0115,Delivered
ORD001822,CUST03692,2024-11-13,,Standard,LOC0029,Cancelled
ORD001823,CUST01831,2023-11-18,2023-11-19,Express,LOC0137,Delivered
ORD001824,CUST03209,2025-06-30,2025-07-03,Standard,LOC0088,Delivered
ORD001825,CUST02892,2025-11-13,2025-11-13,Same Day,LOC0125,Delivered
ORD001826,CUST03279,2024-06-03,2024-06-07,Standard,LOC0013,Delivered
ORD001827,CUST03957,2023-11-05,2023-11-09,Standard,LOC0035,Delivered
ORD001828,CUST04325,2025-10-18,2025-10-19,Express,LOC0005,Delivered
ORD001829,CUST02621,2025-08-18,2025-08-19,Express,LOC0071,Delivered
ORD001830,CUST00507,2025-12-09,2025-12-12,Standard,LOC0140,Delivered
ORD001831,CUST01167,2025-11-10,,Standard,LOC0098,Cancelled
ORD001832,CUST01183,2024-08-20,2024-08-24,Standard,LOC0117,Delivered
ORD001833,CUST01334,2025-04-18,2025-04-22,Standard,LOC0022,Delivered
ORD001834,CUST02461,2025-08-09,2025-08-10,Express,LOC0093,Delivered
ORD001835,CUST00632,2025-01-10,2025-01-11,Express,LOC0126,Delivered
ORD001836,CUST01264,2023-10-21,2023-10-21,Same Day,LOC0035,Delivered
ORD001837,CUST01197,2024-10-16,2024-10-18,Standard,LOC0088,Delivered
ORD001838,CUST03595,2023-12-16,2023-12-17,Express,LOC0111,Delivered
ORD001839,CUST00325,2024-07-05,,Standard,LOC0059,Processing
ORD001840,CUST02582,2024-01-10,2024-01-12,Standard,LOC0141,Delivered
ORD001841,CUST02854,2025-12-19,2025-12-22,Standard,LOC0060,Delivered
ORD001842,CUST00715,2024-09-19,2024-09-21,Standard,LOC0030,Delivered
ORD001843,CUST03923,2025-04-04,2025-04-06,Standard,LOC0048,Delivered
ORD001844,CUST01728,2024-01-03,,Express,LOC0037,Cancelled
ORD001845,CUST00464,2025-12-28,2025-12-29,Express,LOC0090,Delivered
ORD001846,CUST02689,2024-05-09,2024-05-10,Express,LOC0021,Delivered
ORD001847,CUST03650,2025-12-26,2025-12-30,Standard,LOC0023,Delivered
ORD001848,CUST02592,2024-10-12,2024-10-15,Standard,LOC0148,Shipped
ORD001849,CUST02877,2024-04-04,2024-04-05,Express,LOC0086,Returned
ORD001850,CUST03503,2025-10-24,2025-10-25,Express,LOC0069,Delivered
ORD001851,CUST03539,2025-11-08,2025-11-11,Standard,LOC0108,Delivered
ORD001852,CUST04272,2024-05-19,2024-05-21,Standard,LOC0060,Delivered
ORD001853,CUST00004,2024-09-04,2024-09-08,Standard,LOC0079,Delivered
ORD001854,CUST02837,2023-07-06,2023-07-08,Standard,LOC0098,Delivered
ORD001855,CUST00810,2024-11-30,2024-12-04,Standard,LOC0024,Delivered
ORD001856,CUST01092,2025-12-16,,Standard,LOC0116,Processing
ORD001857,CUST04792,2024-09-11,,Express,LOC0054,Processing
ORD001858,CUST01449,2024-03-17,,Express,LOC0126,Cancelled
ORD001859,CUST02986,2025-11-04,2025-11-08,Standard,LOC0050,Delivered
ORD001860,CUST00638,2024-08-10,2024-08-11,Express,LOC0132,Delivered
ORD001861,CUST00442,2025-02-05,2025-02-06,Express,LOC0066,Delivered
ORD001862,CUST02718,2024-03-13,2024-03-17,Standard,LOC0110,Delivered
ORD001863,CUST03860,2024-10-22,2024-10-25,Standard,LOC0120,Delivered
ORD001864,CUST01617,2024-08-01,2024-08-05,Standard,LOC0142,Delivered
ORD001865,CUST00718,2025-10-05,2025-10-09,Standard,LOC0042,Delivered
ORD001866,CUST01755,2025-03-05,2025-03-09,Standard,LOC0084,Delivered
ORD001867,CUST04669,2023-12-24,2023-12-26,Standard,LOC0041,Delivered
ORD001868,CUST00552,2023-02-08,2023-02-11,Standard,LOC0026,Delivered
ORD001869,CUST01186,2024-11-24,2024-11-25,Express,LOC0083,Delivered
ORD001870,CUST03432,2024-01-20,2024-01-22,Standard,LOC0044,Delivered
ORD001871,CUST00532,2024-10-27,2024-10-30,Standard,LOC0128,Delivered
ORD001872,CUST04486,2025-04-11,2025-04-14,Standard,LOC0144,Delivered
ORD001873,CUST02639,2025-09-18,2025-09-22,Standard,LOC0019,Delivered
ORD001874,CUST04669,2024-10-08,,Standard,LOC0041,Cancelled
ORD001875,CUST02675,2024-05-31,2024-05-31,Same Day,LOC0057,Shipped
ORD001876,CUST02252,2024-06-09,2024-06-10,Express,LOC0098,Shipped
ORD001877,CUST01312,2023-12-04,2023-12-07,Standard,LOC0102,Delivered
ORD001878,CUST03192,2024-09-28,,Express,LOC0003,Cancelled
ORD001879,CUST01938,2024-10-15,,Standard,LOC0106,Processing
ORD001880,CUST03697,2025-06-22,2025-06-25,Standard,LOC0141,Shipped
ORD001881,CUST04974,2025-11-02,2025-11-04,Standard,LOC0019,Delivered
ORD001882,CUST02274,2025-06-26,2025-06-26,Same Day,LOC0053,Delivered
ORD001883,CUST04514,2025-09-17,2025-09-18,Express,LOC0110,Shipped
ORD001884,CUST03659,2024-09-11,2024-09-12,Express,LOC0021,Delivered
ORD001885,CUST02476,2025-12-23,,Standard,LOC0100,Cancelled
ORD001886,CUST02739,2025-05-19,2025-05-19,Same Day,LOC0046,Delivered
ORD001887,CUST02415,2025-11-07,2025-11-08,Express,LOC0146,Delivered
